time_s,cube_x_m,cube_y_m,error_dist_mm,lat_error_mm,state
15.913,0.32218,0.12164,141.446,2.01,PUSH
15.914,0.32218,0.12164,141.442,2.009,PUSH
15.915,0.32218,0.12163,141.436,2.01,PUSH
15.916,0.32218,0.12163,141.429,2.012,PUSH
15.917,0.32217,0.12162,141.421,2.012,PUSH
15.918,0.32217,0.12161,141.413,2.013,PUSH
15.919,0.32216,0.1216,141.404,2.012,PUSH
15.92,0.32216,0.12159,141.393,2.011,PUSH
15.921,0.32216,0.12159,141.385,2.008,PUSH
15.922,0.32215,0.12158,141.38,2.006,PUSH
15.923,0.32215,0.12157,141.373,2.008,PUSH
15.924,0.32215,0.12157,141.366,2.009,PUSH
15.925,0.32215,0.12156,141.357,2.01,PUSH
15.926,0.32214,0.12155,141.349,2.009,PUSH
15.927,0.32214,0.12154,141.337,2.008,PUSH
15.928,0.32213,0.12154,141.329,2.004,PUSH
15.929,0.32213,0.12153,141.324,2.003,PUSH
15.93,0.32213,0.12152,141.317,2.004,PUSH
15.931,0.32213,0.12152,141.31,2.006,PUSH
15.932,0.32212,0.12151,141.301,2.007,PUSH
15.933,0.32212,0.1215,141.292,2.006,PUSH
15.934,0.32211,0.12149,141.281,2.004,PUSH
15.935,0.32211,0.12148,141.273,2.001,PUSH
15.936,0.32211,0.12148,141.267,2.0,PUSH
15.937,0.3221,0.12147,141.26,2.001,PUSH
15.938,0.3221,0.12146,141.253,2.003,PUSH
15.939,0.3221,0.12146,141.244,2.004,PUSH
15.94,0.32209,0.12145,141.235,2.002,PUSH
15.941,0.32209,0.12144,141.223,2.001,PUSH
15.942,0.32209,0.12143,141.213,2.005,PUSH
15.943,0.32209,0.12142,141.207,2.005,PUSH
15.944,0.32208,0.12141,141.199,2.004,PUSH
15.945,0.32208,0.12141,141.191,2.002,PUSH
15.946,0.32207,0.1214,141.182,2.002,PUSH
15.947,0.32207,0.12139,141.173,2.0,PUSH
15.948,0.32206,0.12138,141.16,1.998,PUSH
15.949,0.32206,0.12137,141.152,1.994,PUSH
15.95,0.32206,0.12137,141.146,1.993,PUSH
15.951,0.32205,0.12136,141.139,1.993,PUSH
15.952,0.32205,0.12135,141.132,1.995,PUSH
15.953,0.32205,0.12135,141.123,1.995,PUSH
15.954,0.32204,0.12134,141.114,1.997,PUSH
15.955,0.32204,0.12133,141.105,1.996,PUSH
15.956,0.32204,0.12132,141.095,1.996,PUSH
15.957,0.32203,0.12131,141.088,1.998,PUSH
15.958,0.32203,0.12131,141.083,1.996,PUSH
15.959,0.32203,0.1213,141.077,1.995,PUSH
15.96,0.32202,0.1213,141.07,1.994,PUSH
15.961,0.32202,0.12129,141.062,1.992,PUSH
15.962,0.32202,0.12128,141.053,1.992,PUSH
15.963,0.32201,0.12127,141.044,1.992,PUSH
15.964,0.32201,0.12127,141.034,1.991,PUSH
15.965,0.322,0.12126,141.024,1.991,PUSH
15.966,0.322,0.12125,141.018,1.994,PUSH
15.967,0.322,0.12125,141.014,1.992,PUSH
15.968,0.322,0.12124,141.009,1.991,PUSH
15.969,0.32199,0.12124,141.002,1.99,PUSH
15.97,0.32199,0.12123,140.994,1.989,PUSH
15.971,0.32199,0.12122,140.985,1.989,PUSH
15.972,0.32198,0.12121,140.976,1.99,PUSH
15.973,0.32198,0.12121,140.968,1.989,PUSH
15.974,0.32198,0.1212,140.956,1.987,PUSH
15.975,0.32197,0.12119,140.949,1.984,PUSH
15.976,0.32197,0.12118,140.943,1.983,PUSH
15.977,0.32197,0.12118,140.937,1.985,PUSH
15.978,0.32197,0.12117,140.93,1.988,PUSH
15.979,0.32196,0.12116,140.922,1.989,PUSH
15.98,0.32196,0.12115,140.913,1.988,PUSH
15.981,0.32196,0.12115,140.904,1.989,PUSH
15.982,0.32195,0.12114,140.895,1.989,PUSH
15.983,0.32195,0.12113,140.887,1.985,PUSH
15.984,0.32194,0.12113,140.883,1.985,PUSH
15.985,0.32194,0.12112,140.878,1.985,PUSH
15.986,0.32194,0.12112,140.871,1.987,PUSH
15.987,0.32194,0.12111,140.864,1.99,PUSH
15.988,0.32194,0.1211,140.856,1.991,PUSH
15.989,0.32193,0.12109,140.848,1.99,PUSH
15.99,0.32193,0.12108,140.837,1.989,PUSH
15.991,0.32192,0.12108,140.829,1.986,PUSH
15.992,0.32192,0.12107,140.824,1.985,PUSH
15.993,0.32192,0.12107,140.818,1.987,PUSH
15.994,0.32192,0.12106,140.811,1.989,PUSH
15.995,0.32192,0.12105,140.802,1.989,PUSH
15.996,0.32191,0.12104,140.794,1.988,PUSH
15.997,0.32191,0.12104,140.785,1.988,PUSH
15.998,0.3219,0.12102,140.773,1.987,PUSH
15.999,0.3219,0.12102,140.766,1.983,PUSH
16.0,0.3219,0.12101,140.76,1.982,PUSH
16.001,0.32189,0.12101,140.753,1.981,PUSH
16.002,0.32189,0.121,140.746,1.98,PUSH
16.003,0.32189,0.12099,140.738,1.98,PUSH
16.004,0.32188,0.12099,140.73,1.981,PUSH
16.005,0.32188,0.12098,140.72,1.981,PUSH
16.006,0.32187,0.12097,140.709,1.98,PUSH
16.007,0.32188,0.12096,140.702,1.986,PUSH
16.008,0.32187,0.12095,140.696,1.985,PUSH
16.009,0.32187,0.12095,140.69,1.985,PUSH
16.01,0.32187,0.12094,140.683,1.985,PUSH
16.011,0.32186,0.12093,140.675,1.984,PUSH
16.012,0.32186,0.12093,140.666,1.983,PUSH
16.013,0.32185,0.12092,140.658,1.982,PUSH
16.014,0.32185,0.12091,140.648,1.981,PUSH
16.015,0.32185,0.1209,140.637,1.981,PUSH
16.016,0.32184,0.1209,140.629,1.975,PUSH
16.017,0.32184,0.12089,140.626,1.975,PUSH
16.018,0.32184,0.12089,140.62,1.974,PUSH
16.019,0.32183,0.12088,140.612,1.975,PUSH
16.02,0.32183,0.12087,140.604,1.978,PUSH
16.021,0.32183,0.12086,140.595,1.979,PUSH
16.022,0.32183,0.12085,140.586,1.98,PUSH
16.023,0.32182,0.12084,140.577,1.979,PUSH
16.024,0.32182,0.12084,140.566,1.979,PUSH
16.025,0.32182,0.12083,140.56,1.983,PUSH
16.026,0.32181,0.12082,140.555,1.981,PUSH
16.027,0.32181,0.12082,140.55,1.98,PUSH
16.028,0.32181,0.12081,140.543,1.98,PUSH
16.029,0.3218,0.12081,140.536,1.978,PUSH
16.03,0.3218,0.1208,140.527,1.978,PUSH
16.031,0.3218,0.12079,140.518,1.979,PUSH
16.032,0.32179,0.12078,140.509,1.978,PUSH
16.033,0.32179,0.12078,140.5,1.978,PUSH
16.034,0.32178,0.12076,140.489,1.976,PUSH
16.035,0.32178,0.12076,140.481,1.981,PUSH
16.036,0.32178,0.12075,140.476,1.981,PUSH
16.037,0.32178,0.12074,140.468,1.98,PUSH
16.038,0.32177,0.12074,140.461,1.978,PUSH
16.039,0.32177,0.12073,140.453,1.978,PUSH
16.04,0.32177,0.12072,140.444,1.979,PUSH
16.041,0.32177,0.12071,140.435,1.981,PUSH
16.042,0.32176,0.1207,140.426,1.982,PUSH
16.043,0.32176,0.12069,140.415,1.982,PUSH
16.044,0.32176,0.12069,140.407,1.987,PUSH
16.045,0.32176,0.12068,140.402,1.987,PUSH
16.046,0.32175,0.12068,140.395,1.986,PUSH
16.047,0.32175,0.12067,140.388,1.984,PUSH
16.048,0.32174,0.12066,140.38,1.983,PUSH
16.049,0.32174,0.12065,140.37,1.984,PUSH
16.05,0.32174,0.12065,140.362,1.986,PUSH
16.051,0.32173,0.12064,140.351,1.987,PUSH
16.052,0.32173,0.12063,140.345,1.99,PUSH
16.053,0.32173,0.12063,140.34,1.988,PUSH
16.054,0.32172,0.12062,140.335,1.986,PUSH
16.055,0.32172,0.12062,140.328,1.985,PUSH
16.056,0.32172,0.12061,140.321,1.983,PUSH
16.057,0.32171,0.1206,140.312,1.983,PUSH
16.058,0.32171,0.12059,140.303,1.983,PUSH
16.059,0.3217,0.12059,140.294,1.982,PUSH
16.06,0.3217,0.12057,140.283,1.981,PUSH
16.061,0.3217,0.12057,140.275,1.977,PUSH
16.062,0.32169,0.12056,140.27,1.977,PUSH
16.063,0.32169,0.12056,140.263,1.978,PUSH
16.064,0.32169,0.12055,140.256,1.98,PUSH
16.065,0.32169,0.12054,140.247,1.982,PUSH
16.066,0.32168,0.12053,140.238,1.981,PUSH
16.067,0.32168,0.12052,140.229,1.981,PUSH
16.068,0.32168,0.12052,140.219,1.982,PUSH
16.069,0.32168,0.12051,140.213,1.986,PUSH
16.07,0.32167,0.1205,140.209,1.985,PUSH
16.071,0.32167,0.1205,140.202,1.983,PUSH
16.072,0.32167,0.12049,140.196,1.981,PUSH
16.073,0.32166,0.12049,140.188,1.98,PUSH
16.074,0.32166,0.12048,140.179,1.981,PUSH
16.075,0.32166,0.12047,140.171,1.982,PUSH
16.076,0.32165,0.12046,140.161,1.982,PUSH
16.077,0.32165,0.12045,140.15,1.981,PUSH
16.078,0.32165,0.12044,140.143,1.986,PUSH
16.079,0.32164,0.12044,140.138,1.984,PUSH
16.08,0.32164,0.12043,140.132,1.984,PUSH
16.081,0.32164,0.12043,140.125,1.984,PUSH
16.082,0.32163,0.12042,140.117,1.983,PUSH
16.083,0.32163,0.12041,140.108,1.984,PUSH
16.084,0.32163,0.12041,140.099,1.982,PUSH
16.085,0.32162,0.1204,140.09,1.982,PUSH
16.086,0.32162,0.12039,140.08,1.982,PUSH
16.087,0.32162,0.12038,140.073,1.986,PUSH
16.088,0.32162,0.12038,140.069,1.985,PUSH
16.089,0.32161,0.12037,140.062,1.982,PUSH
16.09,0.32161,0.12037,140.055,1.98,PUSH
16.091,0.3216,0.12036,140.047,1.98,PUSH
16.092,0.3216,0.12035,140.038,1.98,PUSH
16.093,0.3216,0.12034,140.029,1.982,PUSH
16.094,0.32159,0.12033,140.019,1.983,PUSH
16.095,0.32159,0.12032,140.008,1.981,PUSH
16.096,0.32159,0.12031,140.0,1.987,PUSH
16.097,0.32158,0.12031,139.995,1.985,PUSH
16.098,0.32158,0.1203,139.989,1.985,PUSH
16.099,0.32158,0.1203,139.982,1.986,PUSH
16.1,0.32158,0.12029,139.974,1.985,PUSH
16.101,0.32157,0.12028,139.964,1.986,PUSH
16.102,0.32157,0.12027,139.955,1.985,PUSH
16.103,0.32156,0.12026,139.946,1.985,PUSH
16.104,0.32156,0.12026,139.936,1.986,PUSH
16.105,0.32156,0.12025,139.93,1.99,PUSH
16.106,0.32156,0.12024,139.925,1.989,PUSH
16.107,0.32155,0.12024,139.918,1.986,PUSH
16.108,0.32155,0.12023,139.911,1.984,PUSH
16.109,0.32154,0.12023,139.903,1.984,PUSH
16.11,0.32154,0.12022,139.894,1.985,PUSH
16.111,0.32154,0.12021,139.885,1.986,PUSH
16.112,0.32153,0.1202,139.876,1.987,PUSH
16.113,0.32153,0.12019,139.864,1.985,PUSH
16.114,0.32153,0.12018,139.857,1.99,PUSH
16.115,0.32152,0.12018,139.851,1.99,PUSH
16.116,0.32152,0.12017,139.845,1.989,PUSH
16.117,0.32152,0.12017,139.838,1.99,PUSH
16.118,0.32152,0.12016,139.83,1.989,PUSH
16.119,0.32151,0.12015,139.821,1.99,PUSH
16.12,0.32151,0.12014,139.812,1.989,PUSH
16.121,0.3215,0.12013,139.803,1.988,PUSH
16.122,0.3215,0.12012,139.793,1.989,PUSH
16.123,0.32149,0.12012,139.785,1.984,PUSH
16.124,0.32149,0.12012,139.781,1.983,PUSH
16.125,0.32149,0.12011,139.776,1.984,PUSH
16.126,0.32149,0.1201,139.768,1.986,PUSH
16.127,0.32149,0.12009,139.761,1.989,PUSH
16.128,0.32148,0.12009,139.752,1.991,PUSH
16.129,0.32148,0.12008,139.743,1.99,PUSH
16.13,0.32147,0.12007,139.733,1.99,PUSH
16.131,0.32147,0.12006,139.724,1.991,PUSH
16.132,0.32147,0.12005,139.717,1.995,PUSH
16.133,0.32147,0.12005,139.713,1.993,PUSH
16.134,0.32146,0.12005,139.707,1.99,PUSH
16.135,0.32146,0.12004,139.7,1.988,PUSH
16.136,0.32146,0.12003,139.692,1.988,PUSH
16.137,0.32145,0.12002,139.683,1.989,PUSH
16.138,0.32145,0.12002,139.674,1.991,PUSH
16.139,0.32144,0.12001,139.665,1.991,PUSH
16.14,0.32144,0.12,139.657,1.99,PUSH
16.141,0.32144,0.11999,139.646,1.989,PUSH
16.142,0.32144,0.11998,139.637,1.994,PUSH
16.143,0.32144,0.11997,139.631,1.995,PUSH
16.144,0.32143,0.11997,139.623,1.994,PUSH
16.145,0.32143,0.11996,139.616,1.993,PUSH
16.146,0.32142,0.11995,139.608,1.992,PUSH
16.147,0.32142,0.11995,139.599,1.994,PUSH
16.148,0.32142,0.11994,139.59,1.994,PUSH
16.149,0.32141,0.11993,139.58,1.994,PUSH
16.15,0.32141,0.11992,139.574,1.998,PUSH
16.151,0.32141,0.11992,139.569,1.997,PUSH
16.152,0.3214,0.11991,139.563,1.994,PUSH
16.153,0.3214,0.11991,139.557,1.992,PUSH
16.154,0.3214,0.1199,139.549,1.991,PUSH
16.155,0.32139,0.11989,139.54,1.991,PUSH
16.156,0.32139,0.11989,139.531,1.993,PUSH
16.157,0.32138,0.11988,139.522,1.993,PUSH
16.158,0.32138,0.11987,139.513,1.992,PUSH
16.159,0.32138,0.11986,139.501,1.99,PUSH
16.16,0.32138,0.11985,139.492,1.995,PUSH
16.161,0.32137,0.11984,139.486,1.995,PUSH
16.162,0.32137,0.11984,139.478,1.993,PUSH
16.163,0.32137,0.11983,139.471,1.991,PUSH
16.164,0.32136,0.11982,139.462,1.991,PUSH
16.165,0.32136,0.11981,139.453,1.992,PUSH
16.166,0.32135,0.1198,139.444,1.992,PUSH
16.167,0.32135,0.1198,139.434,1.993,PUSH
16.168,0.32135,0.11979,139.423,1.992,PUSH
16.169,0.32135,0.11978,139.415,1.998,PUSH
16.17,0.32134,0.11977,139.409,1.998,PUSH
16.171,0.32134,0.11976,139.402,1.996,PUSH
16.172,0.32134,0.11976,139.394,1.994,PUSH
16.173,0.32133,0.11975,139.386,1.994,PUSH
16.174,0.32133,0.11974,139.377,1.995,PUSH
16.175,0.32132,0.11973,139.368,1.995,PUSH
16.176,0.32132,0.11973,139.358,1.995,PUSH
16.177,0.32131,0.11972,139.346,1.994,PUSH
16.178,0.32131,0.11971,139.338,1.998,PUSH
16.179,0.32131,0.1197,139.332,1.998,PUSH
16.18,0.32131,0.11969,139.324,1.997,PUSH
16.181,0.3213,0.11969,139.316,1.995,PUSH
16.182,0.3213,0.11968,139.307,1.994,PUSH
16.183,0.32129,0.11967,139.297,1.995,PUSH
16.184,0.32129,0.11966,139.287,1.997,PUSH
16.185,0.32129,0.11965,139.277,1.997,PUSH
16.186,0.32128,0.11964,139.265,1.996,PUSH
16.187,0.32128,0.11963,139.257,2.001,PUSH
16.188,0.32128,0.11963,139.251,2.0,PUSH
16.189,0.32127,0.11962,139.243,1.998,PUSH
16.19,0.32127,0.11961,139.236,1.996,PUSH
16.191,0.32126,0.11961,139.227,1.996,PUSH
16.192,0.32126,0.1196,139.216,1.996,PUSH
16.193,0.32126,0.11959,139.207,1.998,PUSH
16.194,0.32125,0.11958,139.197,1.999,PUSH
16.195,0.32125,0.11957,139.185,1.998,PUSH
16.196,0.32125,0.11956,139.177,2.003,PUSH
16.197,0.32124,0.11955,139.171,2.003,PUSH
16.198,0.32124,0.11955,139.163,2.001,PUSH
16.199,0.32123,0.11954,139.156,1.999,PUSH
16.2,0.32123,0.11953,139.147,1.998,PUSH
16.201,0.32123,0.11952,139.137,1.999,PUSH
16.202,0.32122,0.11951,139.128,2.001,PUSH
16.203,0.32122,0.1195,139.117,2.003,PUSH
16.204,0.32122,0.1195,139.111,2.007,PUSH
16.205,0.32122,0.11949,139.105,2.005,PUSH
16.206,0.32121,0.11949,139.1,2.004,PUSH
16.207,0.32121,0.11948,139.092,2.004,PUSH
16.208,0.32121,0.11947,139.085,2.005,PUSH
16.209,0.3212,0.11947,139.075,2.006,PUSH
16.21,0.3212,0.11946,139.067,2.004,PUSH
16.211,0.32119,0.11945,139.057,2.003,PUSH
16.212,0.32119,0.11944,139.046,2.002,PUSH
16.213,0.32119,0.11943,139.038,1.999,PUSH
16.214,0.32118,0.11943,139.033,1.998,PUSH
16.215,0.32118,0.11942,139.025,2.0,PUSH
16.216,0.32118,0.11941,139.018,2.003,PUSH
16.217,0.32118,0.1194,139.009,2.004,PUSH
16.218,0.32117,0.1194,139.001,2.004,PUSH
16.219,0.32117,0.11939,138.99,2.003,PUSH
16.22,0.32117,0.11938,138.982,1.999,PUSH
16.221,0.32116,0.11937,138.977,1.998,PUSH
16.222,0.32116,0.11937,138.97,2.0,PUSH
16.223,0.32116,0.11936,138.964,2.002,PUSH
16.224,0.32116,0.11935,138.955,2.004,PUSH
16.225,0.32115,0.11935,138.947,2.003,PUSH
16.226,0.32115,0.11934,138.936,2.002,PUSH
16.227,0.32114,0.11933,138.928,1.998,PUSH
16.228,0.32114,0.11933,138.923,1.997,PUSH
16.229,0.32114,0.11932,138.916,1.998,PUSH
16.23,0.32114,0.11931,138.909,1.999,PUSH
16.231,0.32113,0.1193,138.901,2.0,PUSH
16.232,0.32113,0.1193,138.892,1.999,PUSH
16.233,0.32112,0.11929,138.881,1.997,PUSH
16.234,0.32112,0.11928,138.873,1.993,PUSH
16.235,0.32112,0.11928,138.867,1.992,PUSH
16.236,0.32111,0.11927,138.86,1.993,PUSH
16.237,0.32111,0.11926,138.853,1.994,PUSH
16.238,0.32111,0.11925,138.844,1.994,PUSH
16.239,0.3211,0.11925,138.836,1.995,PUSH
16.24,0.3211,0.11924,138.826,1.994,PUSH
16.241,0.3211,0.11923,138.816,1.994,PUSH
16.242,0.32109,0.11922,138.81,1.997,PUSH
16.243,0.32109,0.11922,138.805,1.995,PUSH
16.244,0.32109,0.11921,138.799,1.994,PUSH
16.245,0.32108,0.11921,138.792,1.993,PUSH
16.246,0.32108,0.1192,138.784,1.991,PUSH
16.247,0.32108,0.11919,138.775,1.99,PUSH
16.248,0.32107,0.11918,138.766,1.991,PUSH
16.249,0.32107,0.11918,138.757,1.99,PUSH
16.25,0.32106,0.11917,138.747,1.99,PUSH
16.251,0.32106,0.11916,138.735,1.988,PUSH
16.252,0.32106,0.11915,138.727,1.993,PUSH
16.253,0.32106,0.11914,138.722,1.992,PUSH
16.254,0.32105,0.11914,138.714,1.989,PUSH
16.255,0.32105,0.11913,138.707,1.987,PUSH
16.256,0.32104,0.11912,138.699,1.987,PUSH
16.257,0.32104,0.11911,138.689,1.988,PUSH
16.258,0.32104,0.1191,138.68,1.99,PUSH
16.259,0.32103,0.11909,138.67,1.991,PUSH
16.26,0.32103,0.11908,138.658,1.991,PUSH
16.261,0.32103,0.11907,138.65,1.997,PUSH
16.262,0.32103,0.11907,138.645,1.997,PUSH
16.263,0.32102,0.11906,138.637,1.995,PUSH
16.264,0.32102,0.11906,138.63,1.994,PUSH
16.265,0.32102,0.11905,138.622,1.993,PUSH
16.266,0.32101,0.11904,138.612,1.994,PUSH
16.267,0.32101,0.11903,138.603,1.996,PUSH
16.268,0.321,0.11902,138.592,1.998,PUSH
16.269,0.321,0.11901,138.586,2.002,PUSH
16.27,0.321,0.11901,138.581,1.999,PUSH
16.271,0.321,0.11901,138.575,1.998,PUSH
16.272,0.32099,0.119,138.568,1.997,PUSH
16.273,0.32099,0.11899,138.56,1.996,PUSH
16.274,0.32098,0.11899,138.551,1.995,PUSH
16.275,0.32098,0.11898,138.542,1.996,PUSH
16.276,0.32098,0.11897,138.534,1.995,PUSH
16.277,0.32097,0.11896,138.522,1.994,PUSH
16.278,0.32097,0.11895,138.515,1.99,PUSH
16.279,0.32097,0.11895,138.509,1.989,PUSH
16.28,0.32097,0.11894,138.502,1.991,PUSH
16.281,0.32096,0.11893,138.495,1.993,PUSH
16.282,0.32096,0.11892,138.486,1.995,PUSH
16.283,0.32096,0.11892,138.478,1.994,PUSH
16.284,0.32095,0.11891,138.469,1.994,PUSH
16.285,0.32095,0.1189,138.459,1.995,PUSH
16.286,0.32095,0.11889,138.453,2.0,PUSH
16.287,0.32095,0.11889,138.448,1.999,PUSH
16.288,0.32094,0.11888,138.442,1.996,PUSH
16.289,0.32094,0.11888,138.436,1.994,PUSH
16.29,0.32093,0.11887,138.428,1.993,PUSH
16.291,0.32093,0.11886,138.419,1.993,PUSH
16.292,0.32093,0.11886,138.411,1.995,PUSH
16.293,0.32092,0.11885,138.402,1.995,PUSH
16.294,0.32092,0.11884,138.391,1.993,PUSH
16.295,0.32092,0.11883,138.383,1.998,PUSH
16.296,0.32092,0.11883,138.378,1.997,PUSH
16.297,0.32091,0.11882,138.373,1.996,PUSH
16.298,0.32091,0.11881,138.366,1.997,PUSH
16.299,0.32091,0.11881,138.358,1.996,PUSH
16.3,0.3209,0.1188,138.349,1.996,PUSH
16.301,0.3209,0.11879,138.34,1.995,PUSH
16.302,0.32089,0.11878,138.329,1.993,PUSH
16.303,0.32089,0.11877,138.321,1.989,PUSH
16.304,0.32089,0.11877,138.315,1.989,PUSH
16.305,0.32089,0.11876,138.309,1.99,PUSH
16.306,0.32088,0.11875,138.302,1.993,PUSH
16.307,0.32088,0.11875,138.293,1.994,PUSH
16.308,0.32088,0.11874,138.284,1.993,PUSH
16.309,0.32087,0.11873,138.274,1.993,PUSH
16.31,0.32087,0.11872,138.264,1.993,PUSH
16.311,0.32087,0.11871,138.258,1.998,PUSH
16.312,0.32087,0.11871,138.253,1.997,PUSH
16.313,0.32086,0.1187,138.245,1.994,PUSH
16.314,0.32086,0.1187,138.239,1.992,PUSH
16.315,0.32085,0.11869,138.231,1.991,PUSH
16.316,0.32085,0.11868,138.221,1.991,PUSH
16.317,0.32085,0.11867,138.213,1.993,PUSH
16.318,0.32084,0.11867,138.203,1.994,PUSH
16.319,0.32084,0.11866,138.192,1.992,PUSH
16.32,0.32084,0.11865,138.184,1.997,PUSH
16.321,0.32083,0.11864,138.179,1.996,PUSH
16.322,0.32083,0.11864,138.173,1.996,PUSH
16.323,0.32083,0.11863,138.166,1.996,PUSH
16.324,0.32083,0.11862,138.158,1.995,PUSH
16.325,0.32082,0.11861,138.149,1.996,PUSH
16.326,0.32082,0.11861,138.14,1.995,PUSH
16.327,0.32081,0.1186,138.13,1.994,PUSH
16.328,0.32081,0.11859,138.12,1.995,PUSH
16.329,0.32081,0.11858,138.114,1.999,PUSH
16.33,0.32081,0.11858,138.109,1.998,PUSH
16.331,0.3208,0.11857,138.102,1.995,PUSH
16.332,0.3208,0.11857,138.096,1.993,PUSH
16.333,0.32079,0.11856,138.088,1.992,PUSH
16.334,0.32079,0.11855,138.078,1.993,PUSH
16.335,0.32079,0.11854,138.07,1.995,PUSH
16.336,0.32078,0.11853,138.06,1.995,PUSH
16.337,0.32078,0.11852,138.049,1.994,PUSH
16.338,0.32078,0.11852,138.041,1.999,PUSH
16.339,0.32078,0.11851,138.036,1.999,PUSH
16.34,0.32077,0.1185,138.03,1.999,PUSH
16.341,0.32077,0.1185,138.023,1.999,PUSH
16.342,0.32077,0.11849,138.015,1.999,PUSH
16.343,0.32076,0.11848,138.006,1.999,PUSH
16.344,0.32076,0.11848,137.997,1.998,PUSH
16.345,0.32075,0.11847,137.987,1.998,PUSH
16.346,0.32075,0.11846,137.978,1.998,PUSH
16.347,0.32074,0.11845,137.97,1.993,PUSH
16.348,0.32074,0.11845,137.966,1.993,PUSH
16.349,0.32074,0.11844,137.96,1.993,PUSH
16.35,0.32074,0.11844,137.953,1.995,PUSH
16.351,0.32074,0.11843,137.946,1.998,PUSH
16.352,0.32073,0.11842,137.937,2.0,PUSH
16.353,0.32073,0.11841,137.928,2.0,PUSH
16.354,0.32073,0.1184,137.919,1.999,PUSH
16.355,0.32072,0.11839,137.909,2.0,PUSH
16.356,0.32072,0.11839,137.903,2.004,PUSH
16.357,0.32072,0.11838,137.899,2.002,PUSH
16.358,0.32071,0.11838,137.892,1.999,PUSH
16.359,0.32071,0.11837,137.886,1.997,PUSH
16.36,0.32071,0.11837,137.878,1.997,PUSH
16.361,0.3207,0.11836,137.869,1.998,PUSH
16.362,0.3207,0.11835,137.86,2.0,PUSH
16.363,0.3207,0.11834,137.851,2.0,PUSH
16.364,0.32069,0.11834,137.843,1.999,PUSH
16.365,0.32069,0.11832,137.832,1.998,PUSH
16.366,0.32069,0.11831,137.823,2.003,PUSH
16.367,0.32069,0.11831,137.817,2.004,PUSH
16.368,0.32068,0.1183,137.81,2.003,PUSH
16.369,0.32068,0.1183,137.803,2.001,PUSH
16.37,0.32068,0.11829,137.794,2.001,PUSH
16.371,0.32067,0.11828,137.785,2.003,PUSH
16.372,0.32067,0.11827,137.776,2.003,PUSH
16.373,0.32066,0.11826,137.764,2.002,PUSH
16.374,0.32066,0.11825,137.757,2.008,PUSH
16.375,0.32066,0.11825,137.752,2.008,PUSH
16.376,0.32066,0.11824,137.746,2.008,PUSH
16.377,0.32066,0.11824,137.739,2.009,PUSH
16.378,0.32065,0.11823,137.73,2.009,PUSH
16.379,0.32065,0.11822,137.721,2.007,PUSH
16.38,0.32064,0.11821,137.712,2.006,PUSH
16.381,0.32064,0.1182,137.701,2.006,PUSH
16.382,0.32063,0.11819,137.692,2.008,PUSH
16.383,0.32063,0.11818,137.681,2.009,PUSH
16.384,0.32063,0.11818,137.674,2.013,PUSH
16.385,0.32062,0.11817,137.668,2.01,PUSH
16.386,0.32062,0.11817,137.663,2.009,PUSH
16.387,0.32062,0.11816,137.655,2.009,PUSH
16.388,0.32062,0.11815,137.648,2.01,PUSH
16.389,0.32061,0.11815,137.638,2.009,PUSH
16.39,0.32061,0.11814,137.63,2.008,PUSH
16.391,0.3206,0.11813,137.62,2.007,PUSH
16.392,0.3206,0.11812,137.61,2.007,PUSH
16.393,0.32059,0.11811,137.599,2.009,PUSH
16.394,0.32059,0.1181,137.592,2.004,PUSH
16.395,0.32059,0.1181,137.588,2.004,PUSH
16.396,0.32059,0.1181,137.583,2.004,PUSH
16.397,0.32058,0.11809,137.575,2.005,PUSH
16.398,0.32058,0.11808,137.567,2.009,PUSH
16.399,0.32058,0.11807,137.558,2.011,PUSH
16.4,0.32058,0.11806,137.549,2.01,PUSH
16.401,0.32057,0.11805,137.539,2.01,PUSH
16.402,0.32057,0.11805,137.53,2.011,PUSH
16.403,0.32056,0.11803,137.519,2.01,PUSH
16.404,0.32056,0.11803,137.512,2.006,PUSH
16.405,0.32056,0.11802,137.507,2.005,PUSH
16.406,0.32056,0.11802,137.501,2.007,PUSH
16.407,0.32056,0.11801,137.493,2.01,PUSH
16.408,0.32056,0.118,137.486,2.015,PUSH
16.409,0.32055,0.11799,137.477,2.018,PUSH
16.41,0.32055,0.11798,137.467,2.019,PUSH
16.411,0.32054,0.11798,137.459,2.018,PUSH
16.412,0.32054,0.11797,137.447,2.017,PUSH
16.413,0.32054,0.11796,137.438,2.022,PUSH
16.414,0.32054,0.11795,137.432,2.023,PUSH
16.415,0.32053,0.11794,137.424,2.023,PUSH
16.416,0.32053,0.11794,137.416,2.021,PUSH
16.417,0.32052,0.11793,137.407,2.021,PUSH
16.418,0.32052,0.11792,137.398,2.022,PUSH
16.419,0.32051,0.11791,137.388,2.023,PUSH
16.42,0.32051,0.1179,137.376,2.022,PUSH
16.421,0.32051,0.11789,137.369,2.028,PUSH
16.422,0.32051,0.11789,137.363,2.028,PUSH
16.423,0.32051,0.11788,137.357,2.028,PUSH
16.424,0.3205,0.11787,137.349,2.029,PUSH
16.425,0.3205,0.11787,137.34,2.029,PUSH
16.426,0.32049,0.11786,137.331,2.027,PUSH
16.427,0.32049,0.11785,137.321,2.026,PUSH
16.428,0.32048,0.11784,137.311,2.026,PUSH
16.429,0.32048,0.11783,137.301,2.027,PUSH
